Area,BHK,Bathroom,Furnishing,Location,District,Locality,Parking,Status,Transaction,Type,Price
675,2,2,Unfurnished,Okhla,East Delhi,"Abul Fazal Enclave Part-II, Okhla",1,Ready_to_move,Resale,Builder_Floor,3100000
45,4,3,Unfurnished,Okhla,East Delhi,"Batla House, Okhla",1,Ready_to_move,New_Property,Builder_Floor,5500000
45,4,3,Unfurnished,Okhla,East Delhi,"Batla House, Okhla",1,Ready_to_move,New_Property,Builder_Floor,5500000
350,1,1,Unfurnished,Dilshad Garden,East Delhi,"DDA Flats Pocket O, Dilshad Garden",1,Ready_to_move,Resale,Apartment,3000000
350,1,1,Unfurnished,Dilshad Garden,East Delhi,"DDA Pocket E, Dilshad Garden",1,Ready_to_move,Resale,Apartment,4200000
450,1,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",,Ready_to_move,Resale,Apartment,3300000
650,2,2,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,Builder_Floor,6500000
400,1,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,Builder_Floor,3600000
405,1,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,Apartment,2500000
1076.39,3,2,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",10,Ready_to_move,Resale,Builder_Floor,9300000
460,2,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,Builder_Floor,3300000
370,1,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",2,Ready_to_move,Resale,Builder_Floor,2400000
800,2,2,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Colony, Dilshad Garden",1,Ready_to_move,Resale,Builder_Floor,6000000
1080,3,1,Unfurnished,Dilshad Garden,East Delhi,Dilshad Garden,1,Ready_to_move,New_Property,Apartment,7000000
430.556,1,1,Unfurnished,Dilshad Garden,East Delhi,Dilshad Garden,1,Ready_to_move,Resale,Apartment,4300000
1450,2,2,Unfurnished,Dilshad Garden,East Delhi,Dilshad Garden,1,Ready_to_move,Resale,Apartment,7000000
1500,4,1,Unfurnished,Dilshad Garden,East Delhi,"Dilshad Garden carpet area 1500 sqft status Ready to Move floor 2 out of 4 floors transaction Resale furnishing Unfurnished bathroom 1 balcony 2 Mig dda flat located at a very prime location near to market, school, hospital, metro station etc. Contact Owner View Phone No. Share Feedback Owner R",,Ready_to_move,Resale,Apartment,12500000
380,1,1,Unfurnished,Geeta Colony,East Delhi,Geeta Colony,1,Ready_to_move,Resale,Builder_Floor,2200000
100,3,2,Unfurnished,Geeta Colony,East Delhi,Geeta Colony,1,Ready_to_move,Resale,Builder_Floor,5500000
58,2,1,Unfurnished,Geeta Colony,East Delhi,Geeta Colony,1,Ready_to_move,Resale,Apartment,3800000
1531,2,2,Unfurnished,Okhla,East Delhi,"Godrej South Estate, Okhla",2,Almost_ready,New_Property,Apartment,25900000
1512,2,2,Unfurnished,Okhla,East Delhi,"Godrej South Estate, Okhla",1,Almost_ready,New_Property,Apartment,30000000
979.5149,2,2,Unfurnished,Okhla,East Delhi,"Godrej South Estate, Okhla Phase 1",1,Almost_ready,New_Property,Apartment,24800000
976,2,2,Unfurnished,Okhla,East Delhi,"Godrej South Estate, Okhla Phase 1",2,Almost_ready,New_Property,Apartment,24900000
2518.7526,4,5,Unfurnished,Okhla,East Delhi,"Godrej South Estate, Okhla Phase 1",2,Almost_ready,New_Property,Apartment,68900000
550,2,2,Unfurnished,Laxmi Nagar,East Delhi,"Guru Angad Nagar West, Laxmi Nagar",2,Ready_to_move,New_Property,Builder_Floor,3600000
387,1,2,Unfurnished,Laxmi Nagar,East Delhi,"Guru Angad Nagar West, Laxmi Nagar",2,Ready_to_move,New_Property,Builder_Floor,1700000
750,2,1,Unfurnished,Dilshad Garden,East Delhi,"Guru Teg Bahadur Enclave, Dilshad Garden",,Ready_to_move,Resale,Apartment,7350000
588,2,2,Unfurnished,Okhla,East Delhi,"Jamia Nagar, Okhla",2,Ready_to_move,New_Property,Apartment,1800000
441,2,1,Unfurnished,Laxmi Nagar,East Delhi,"Krishan Kunj, Laxmi Nagar",1,Ready_to_move,Resale,Apartment,3500000
450,2,1,Unfurnished,Laxmi Nagar,East Delhi,"Lalita Park, Laxmi Nagar",2,Ready_to_move,Resale,Apartment,2500000
450,1,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,2700000
1000,3,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,6500000
990,3,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,4000000
1000,2,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,7500000
1700,4,3,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,2,Ready_to_move,New_Property,Builder_Floor,11500000
715,2,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,5600000
600,2,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,7000000
540,2,1,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Builder_Floor,3500000
1000,3,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,6000000
1000,2,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,7500000
990,3,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,Resale,Apartment,4000000
1000,2,2,Unfurnished,Laxmi Nagar,East Delhi,Laxmi Nagar,1,Ready_to_move,New_Property,Apartment,5000000
900,2,2,Unfurnished,Vasundhara,East Delhi,"Mangal Apartment, Vasundhara Enclave",114,Ready_to_move,Resale,Apartment,9000000
1400,3,2,Unfurnished,Vasundhara,East Delhi,"Shantidoot Apartment, Vasundhara Enclave",1,Ready_to_move,Resale,Apartment,11000000
900,2,2,Unfurnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",1,Ready_to_move,Resale,Apartment,11000000
1000,2,2,Unfurnished,Okhla,East Delhi,"Sukhdev Vihar, Okhla",2,Ready_to_move,Resale,Builder_Floor,11700000
950,2,2,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,114,Ready_to_move,Resale,Apartment,8100000
1460,3,3,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,1,Ready_to_move,Resale,Apartment,12000000
1100,2,2,Unfurnished,Vasundhara,East Delhi,Vasundhara Enclave,1,Ready_to_move,Resale,Apartment,7200000
444,2,2,Unfurnished,Budh Vihar,North West Delhi,Budh Vihar Phase 1,1,Ready_to_move,Resale,Apartment,2000000
450,2,1,Unfurnished,Budh Vihar,North West Delhi,"Budh Vihar super area 50 sqyrd status Ready to Move floor Ground out of 2 floors transaction Resale furnishing Unfurnished facing East car parking 1 Open bathroom 1 balcony 2 ownership Freehold For Sale 2 BHK 50 yrd, 2 side open Ground Floor, First and Second Floor in H Block, Gali No. 04, Near Laxmi Narain Mandir, BudhVihar read more Contact Agent View Phone No. Share Feedback Agent Sahyog Properties 1000+ Buyers Served",1,Ready_to_move,Resale,Builder_Floor,3600000
350,1,1,Unfurnished,Narela,North West Delhi,"DDA Flats Pocket 3, Narela",1,Ready_to_move,Resale,Apartment,3000000
2077.4327,1,1,Unfurnished,Narela,North West Delhi,"DDA Flats Pocket 3, Narela",1,Ready_to_move,Resale,Builder_Floor,1000000
360,1,1,Unfurnished,Narela,North West Delhi,"DDA Janta Flats, Tikri Khurd Sector B2, Narela",1,Ready_to_move,Resale,Apartment,1800000
390,1,1,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Apartment,2000000
50,1,1,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,3500000
350,1,1,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Apartment,1600000
379,1,1,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,Resale,Builder_Floor,1600000
4900,1,1,Unfurnished,Narela,North West Delhi,"DDA Lig Flats, Narela",1,Ready_to_move,New_Property,Apartment,1000000
500,1,1,Unfurnished,Narela,North West Delhi,"DDA Pocket H, Narela",1,Ready_to_move,Resale,Apartment,1800000
350,1,1,Unfurnished,Narela,North West Delhi,Narela,3,Ready_to_move,Resale,Apartment,2500000
365,1,1,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,Resale,Apartment,3500000
236.8058,1,1,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,Resale,Apartment,2000000
350,1,1,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,New_Property,Apartment,1490000
495,2,2,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,Resale,Builder_Floor,1750000
585,2,2,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,Resale,Builder_Floor,1900000
425,1,1,Unfurnished,Narela,North West Delhi,Narela,1,Ready_to_move,Resale,Apartment,2200000
445,1,1,Unfurnished,Narela,North West Delhi,Narela Mandi,1,Ready_to_move,Resale,Apartment,1500000
378,1,2,Unfurnished,Narela,North West Delhi,"Narela Sector A1 carpet area 42 sqyrd status Ready to Move floor Ground out of 5 floors transaction Resale furnishing Unfurnished facing North - East overlooking Garden/Park, Main Road car parking 2 Open bathroom 2 balcony 2 ownership Freehold Near bawana industrial area and j.j. colony. DDA Housing property LIG FLAT very nice property for single family 200 hundreds family already living IN THIS SOCIETY and very piece full atmosphere this society 24 hour guards all facility available read more Contact Owner View Phone No. Share Feedback Owner Vivek Gupta",2,Ready_to_move,Resale,Apartment,1500000
900,2,2,Unfurnished,Narela,North West Delhi,Narela Sector A9,1,Ready_to_move,Resale,Apartment,4600000
985,3,3,Unfurnished,Rohini,North West Delhi,Rohini Sector 21,1,Almost_ready,New_Property,Builder_Floor,6800000
2170,4,4,Unfurnished,Rohini,North West Delhi,Rohini Sector 23,2,Ready_to_move,New_Property,Builder_Floor,22000000
750,2,2,Unfurnished,Shahdara,Shahdara,"Balbir Nagar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,4500000
1350,4,3,Unfurnished,Shahdara,Shahdara,"Hans Apartments, Vishwas Nagar, Shahdara",2,Ready_to_move,Resale,Apartment,9500000
360,2,1,Unfurnished,Shahdara,Shahdara,"Maujpur, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,1550000
445,2,1,Unfurnished,Shahdara,Shahdara,"Ram Nagar Extension, Shahdara",1,Ready_to_move,Resale,Builder_Floor,2000000
700,2,2,Unfurnished,Shahdara,Shahdara,"Ram Nagar, Shahdara",,Ready_to_move,New_Property,Builder_Floor,4600000
558,2,1,Unfurnished,Shahdara,Shahdara,"Rohtash Nagar, Shahdara",1,Ready_to_move,New_Property,Builder_Floor,2900000
450,2,1,Unfurnished,Shahdara,Shahdara,"Seelampur, Shahdara",,Ready_to_move,Resale,Apartment,6000000
440,2,2,Unfurnished,Shahdara,Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,2700000
675,2,1,Unfurnished,Shahdara,Shahdara,Shahdara,1,Ready_to_move,Resale,Apartment,3300000
852,2,2,Unfurnished,Shahdara,Shahdara,Shahdara How Auctions work? The borrower has the physical possession of the Property. However the lender (Bank) can legally sell the Property. super area 852 sqft status Ready to Move transaction Resale ownership Freehold bathroom 2 Contact Now Enquire Now Auction By,1,Ready_to_move,Resale,Apartment,2670000
846,2,1,Unfurnished,Shahdara,Shahdara,"Shivnam Apartment, Shahdara",1,Ready_to_move,New_Property,Apartment,3300000
720,2,1,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,4000000
1125,2,2,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,5000000
360,1,1,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Builder_Floor,2500000
713,3,1,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Apartment,8000000
70,1,2,Unfurnished,Shahdara,Shahdara,"Yamuna Vihar, Shahdara",1,Ready_to_move,Resale,Apartment,4500000
450,2,2,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,2900000
540,5,2,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,17000000
1350,3,3,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,25000000
2250,3,2,Unfurnished,Shahdara,Shahdara,"Gandhi Nagar, Shahdara",,Ready_to_move,Resale,,10000000
700,2,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,,Ready_to_move,Resale,Apartment,16500000
1500,3,3,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,New_Property,Apartment,26500000
1400,3,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,Resale,Apartment,19000000
1100,2,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,2,Ready_to_move,Resale,Apartment,15000000
1320,3,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,2,Ready_to_move,Resale,Apartment,15600000
1440,3,3,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,Resale,Apartment,19000000
700,2,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,,Ready_to_move,Resale,Apartment,16500000
1500,3,3,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,New_Property,Apartment,26500000
1400,3,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,Resale,Apartment,19000000
1100,2,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,2,Ready_to_move,Resale,Apartment,15000000
1320,3,2,Unfurnished,Alaknanda,South Delhi,Alaknanda,2,Ready_to_move,Resale,Apartment,15600000
1440,3,3,Unfurnished,Alaknanda,South Delhi,Alaknanda,1,Ready_to_move,Resale,Apartment,19000000
1170,3,3,Unfurnished,Mehrauli,South Delhi,"Andheria Mor, Mehrauli",5,Almost_ready,New_Property,Builder_Floor,7200000
405,1,1,Unfurnished,Mehrauli,South Delhi,"Andheria Mor, Mehrauli",1,Ready_to_move,Resale,Apartment,1500000
1350,3,2,Unfurnished,Saket,South Delhi,"Anupam Enclave, Saket",1,Ready_to_move,Resale,Builder_Floor,19000000
450,1,1,Unfurnished,Mehrauli,South Delhi,"Brijwasi Colony, Mehrauli",1,Ready_to_move,Resale,Apartment,1650000
1500,3,3,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4,Ready_to_move,Resale,Builder_Floor,6000000
810,2,2,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4,Ready_to_move,Resale,Apartment,4500000
750,2,2,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,1,Ready_to_move,New_Property,Builder_Floor,3500000
765,2,2,Unfurnished,Chhattarpur,South Delhi,Chhattarpur,4,Ready_to_move,New_Property,Builder_Floor,2500000
630,2,2,Unfurnished,Chhattarpur,South Delhi,Chhattarpur Enclave Phase2,1,Ready_to_move,Resale,Apartment,2800000
2097,3,3,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,,Ready_to_move,Resale,Builder_Floor,29000000
1200,3,3,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,1,Ready_to_move,New_Property,Builder_Floor,22000000
945,2,1,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,5,Ready_to_move,Resale,Apartment,6500000
1650,3,3,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,5,Ready_to_move,New_Property,Builder_Floor,35000000
4118,4,5,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,3,Ready_to_move,New_Property,Builder_Floor,55000000
11050,3,3,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park,1,Ready_to_move,New_Property,Builder_Floor,18500000
990,2,2,Unfurnished,Chittaranjan Park,South Delhi,Chittaranjan Park Block A,1,Ready_to_move,Resale,Builder_Floor,11500000
1600,3,4,Unfurnished,Chhattarpur,South Delhi,"DLF Chattarpur Farms, Chhattarpur",1,Almost_ready,New_Property,Apartment,60000000
3000,4,4,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave Project, Geetanjali Enclave, Malviya Nagar",2,Ready_to_move,New_Property,Builder_Floor,67000000
2750,4,5,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave, Malviya Nagar",2,Almost_ready,New_Property,Builder_Floor,75000000
2500,4,5,Unfurnished,Malviya Nagar,South Delhi,"Geetanjali Enclave, Malviya Nagar",1,Ready_to_move,New_Property,Builder_Floor,62500000
5025,5,6,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 2,4,Almost_ready,New_Property,Builder_Floor,170000000
5025,5,6,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 2,4,Almost_ready,New_Property,Builder_Floor,170000000
2700,4,4,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 4 Nri Colony,2,Ready_to_move,Resale,Builder_Floor,36500000
2700,4,4,Unfurnished,Greater Kailash,South Delhi,Greater Kailash 4 Nri Colony,2,Ready_to_move,Resale,Builder_Floor,36500000
2520,3,3,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,,Ready_to_move,New_Property,Builder_Floor,47500000
1700,3,4,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2,Ready_to_move,New_Property,Builder_Floor,45000000
2066,4,4,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2,Almost_ready,New_Property,Builder_Floor,60000000
1750,3,3,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,35000000
1500,3,4,Unfurnished,Hauz Khas,South Delhi,Hauz Khas,2,Ready_to_move,Resale,Builder_Floor,45000000
2250,4,4,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",3,Ready_to_move,New_Property,Builder_Floor,100000000
2400,4,5,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",1,Ready_to_move,Resale,Builder_Floor,65000000
5400,4,4,Unfurnished,Hauz Khas,South Delhi,"Hauz Khas Enclave, Hauz Khas",2,Ready_to_move,Resale,Builder_Floor,110000000
1305,4,3,Unfurnished,Chhattarpur,South Delhi,"JVTS Gardens, Chhattarpur",1,Almost_ready,New_Property,Builder_Floor,5500000
1175,3,3,Unfurnished,Chhattarpur,South Delhi,"JVTS Gardens, Chhattarpur",4,Almost_ready,New_Property,Builder_Floor,5000000
2650,4,4,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,75000000
1350,3,3,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,26000000
1200,3,3,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,New_Property,Builder_Floor,25000000
1600,3,3,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,Resale,Builder_Floor,22500000
2150,4,4,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,45000000
1240,3,3,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",2,Ready_to_move,New_Property,Builder_Floor,26500000
1000,2,2,Unfurnished,Greater Kailash,South Delhi,"Kailash Colony, Greater Kailash",1,Ready_to_move,Resale,Builder_Floor,15000000
650,3,2,Unfurnished,Malviya Nagar,South Delhi,"Khirki extension, Malviya Nagar",3,Ready_to_move,Resale,Builder_Floor,4200000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar,1,Ready_to_move,New_Property,Builder_Floor,10500000
1350,3,4,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar,1,Ready_to_move,Resale,Apartment,25000000
800,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 1,1,Ready_to_move,New_Property,Builder_Floor,15000000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 1,2,Ready_to_move,Resale,Builder_Floor,10000000
1500,1,,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,,Ready_to_move,Resale,Apartment,13500000
1500,1,,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,,Ready_to_move,Resale,Apartment,13500000
800,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,14000000
800,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,14500000
825,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,15000000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,13000000
875,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,15000000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,10300000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,Resale,Builder_Floor,11000000
1800,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,New_Property,Builder_Floor,28500000
900,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 2,1,Ready_to_move,Resale,Builder_Floor,11000000
2925,4,4,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,57500000
1600,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,30000000
2925,4,4,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2,Ready_to_move,New_Property,Builder_Floor,57500000
1600,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,30000000
2200,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,30000000
1350,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,41500000
2880,4,5,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,New_Property,Builder_Floor,46000000
1400,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,24500000
1800,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Apartment,24500000
1600,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,26000000
1350,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,21000000
1700,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,1,Ready_to_move,Resale,Builder_Floor,28000000
1600,3,3,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 3,2,Ready_to_move,Resale,Builder_Floor,29500000
750,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 4,1,Ready_to_move,New_Property,Builder_Floor,13600000
1130,2,2,Unfurnished,Lajpat Nagar,South Delhi,Lajpat Nagar 4,1,Ready_to_move,Resale,Builder_Floor,7800000
8150,4,5,Unfurnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",4,Ready_to_move,New_Property,Builder_Floor,170000000
3500,3,3,Unfurnished,Friends Colony,South Delhi,"Maharani Bagh, New Friends Colony",1,Ready_to_move,Resale,Builder_Floor,45000000
1100,3,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Apartment,6500000
710,2,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Apartment,2900000
430,1,1,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1,Ready_to_move,New_Property,Builder_Floor,1850000
550,2,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave,1,Ready_to_move,Resale,Builder_Floor,2300000
565,2,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave carpet area 565 sqft status Ready to Move floor Ground out of 1 floor transaction Resale furnishing Unfurnished facing East car parking 1 Covered bathroom 2 balcony 1 ownership Freehold East Facing Property This Freehold Builder Floor Apartment is located at Ground floor in a building of total 1 floors. The age of construction for this apartment Builder Floor Apartment is Less than 5 years. High quality flooring of types Granite are available in different rooms. read more Contact Owner View Phone No. Share Feedback Owner Adesh Sah,1,Ready_to_move,Resale,Builder_Floor,3500000
990,4,3,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1,Almost_ready,New_Property,Builder_Floor,7200000
855,3,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Apartment,4800000
950,3,2,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,5000000
420,1,1,Unfurnished,Mahavir Enclave,South Delhi,Mahavir Enclave Part 1,1,Ready_to_move,Resale,Builder_Floor,2300000
750,2,2,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,,Almost_ready,New_Property,Builder_Floor,13000000
850,2,2,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2,Ready_to_move,Resale,Builder_Floor,8500000
750,2,2,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2,Almost_ready,New_Property,Builder_Floor,11500000
500,1,1,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2,Ready_to_move,Resale,Apartment,2300000
1125,2,2,Unfurnished,Malviya Nagar,South Delhi,Malviya Nagar,2,Ready_to_move,Resale,Builder_Floor,8100000
6500,4,5,Unfurnished,Hauz Khas,South Delhi,"Mayfair garden, Hauz Khas",3,Ready_to_move,New_Property,Builder_Floor,190000000
675,2,1,Unfurnished,Mehrauli,South Delhi,Mehrauli,,Ready_to_move,Resale,Builder_Floor,2200000
1350,3,3,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,New_Property,Builder_Floor,8500000
1350,3,3,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,New_Property,Apartment,8500000
450,1,1,Unfurnished,Mehrauli,South Delhi,Mehrauli,1,Ready_to_move,New_Property,Builder_Floor,1700000
1050,3,2,Unfurnished,Mehrauli,South Delhi,Mehrauli,2,Ready_to_move,New_Property,Builder_Floor,5600000
1250,3,3,Unfurnished,Mehrauli,South Delhi,Mehrauli,2,Almost_ready,New_Property,Builder_Floor,8500000
1080,3,3,Unfurnished,Mehrauli,South Delhi,Mehrauli,5,Ready_to_move,New_Property,Apartment,6000000
